Municipio,Classe_eta_capofamiglia,Genere_capofamiglia,Numero_componenti,Tipologia_familiare,Cittadinanza,Frq
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente senza figli,Ecuador,2
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Perù,1
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Altri paesi,38
9,Da 18 a 34 anni,Maschi,3,Coppia convivente senza figli,Altri paesi,5
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente senza figli,Altri paesi,1
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Italia,154
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,71
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Sri Lanka,3
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,4
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Cina,19
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Cina,19
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Filippine,9
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,14
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Egitto,14
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,41
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Ecuador,5
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Ecuador,2
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Perù,1
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Perù,2
9,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,42
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,31
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Italia,111
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,41
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Sri Lanka,8
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,3
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Cina,32
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,40
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Filippine,9
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Filippine,7
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Egitto,13
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Egitto,40
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Ecuador,2
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Ecuador,1
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Perù,5
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,2
9,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,31
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,27
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,13
9,Da 18 a 34 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Italia,3
9,Da 18 a 34 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,4
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,2
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Cina,16
9,Da 18 a 34 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Cina,6
9,Da 18 a 34 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Cina,1
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Filippine,3
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Egitto,10
9,Da 18 a 34 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Egitto,3
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Ecuador,2
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Perù,7
9,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Altri paesi,34
9,Da 18 a 34 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Altri paesi,4
9,Da 18 a 34 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,4
9,Da 18 a 34 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,3
9,Da 18 a 34 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,2
9,Da 18 a 34 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Ecuador,2
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Italia,246
9,Da 18 a 34 anni,Maschi,3,Altre tipologie,Italia,33
9,Da 18 a 34 anni,Maschi,4 e più,Altre tipologie,Italia,15
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Sri Lanka,12
9,Da 18 a 34 anni,Maschi,4 e più,Altre tipologie,Sri Lanka,1
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Cina,35
9,Da 18 a 34 anni,Maschi,3,Altre tipologie,Cina,14
9,Da 18 a 34 anni,Maschi,4 e più,Altre tipologie,Cina,1
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Filippine,7
9,Da 18 a 34 anni,Maschi,3,Altre tipologie,Filippine,3
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Egitto,19
9,Da 18 a 34 anni,Maschi,3,Altre tipologie,Egitto,4
9,Da 18 a 34 anni,Maschi,4 e più,Altre tipologie,Egitto,1
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Ecuador,6
9,Da 18 a 34 anni,Maschi,3,Altre tipologie,Ecuador,2
9,Da 18 a 34 anni,Maschi,4 e più,Altre tipologie,Ecuador,2
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Perù,6
9,Da 18 a 34 anni,Maschi,2,Altre tipologie,Altri paesi,37
9,Da 18 a 34 anni,Maschi,3,Altre tipologie,Altri paesi,2
9,Da 18 a 34 anni,Maschi,4 e più,Altre tipologie,Altri paesi,3
9,Da 18 a 34 anni,Femmine,1,Single,Italia,2323
9,Da 18 a 34 anni,Femmine,1,Single,Sri Lanka,25
9,Da 18 a 34 anni,Femmine,1,Single,Cina,440
9,Da 18 a 34 anni,Femmine,1,Single,Filippine,35
9,Da 18 a 34 anni,Femmine,1,Single,Egitto,9
9,Da 18 a 34 anni,Femmine,1,Single,Ecuador,16
9,Da 18 a 34 anni,Femmine,1,Single,Perù,23
9,Da 18 a 34 anni,Femmine,1,Single,Altri paesi,560
9,Da 18 a 34 anni,Femmine,2,Coppia sposata senza figli,Italia,142
9,Da 18 a 34 anni,Femmine,3,Coppia sposata senza figli,Italia,3
9,Da 18 a 34 anni,Femmine,2,Coppia sposata senza figli,Cina,8
9,Da 18 a 34 anni,Femmine,3,Coppia sposata senza figli,Cina,1
9,Da 18 a 34 anni,Femmine,2,Coppia sposata senza figli,Ecuador,1
9,Da 18 a 34 anni,Femmine,2,Coppia sposata senza figli,Altri paesi,16
9,Da 18 a 34 anni,Femmine,3,Coppia sposata senza figli,Altri paesi,1
9,Da 18 a 34 anni,Femmine,2,Coppia convivente senza figli,Italia,230
9,Da 18 a 34 anni,Femmine,3,Coppia convivente senza figli,Italia,1
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente senza figli,Italia,1
9,Da 18 a 34 anni,Femmine,2,Coppia convivente senza figli,Sri Lanka,6
9,Da 18 a 34 anni,Femmine,3,Coppia convivente senza figli,Sri Lanka,1
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente senza figli,Sri Lanka,1
9,Da 18 a 34 anni,Femmine,2,Coppia convivente senza figli,Cina,24
9,Da 18 a 34 anni,Femmine,3,Coppia convivente senza figli,Cina,1
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente senza figli,Cina,2
9,Da 18 a 34 anni,Femmine,2,Coppia convivente senza figli,Filippine,3
9,Da 18 a 34 anni,Femmine,3,Coppia convivente senza figli,Filippine,1
9,Da 18 a 34 anni,Femmine,2,Coppia convivente senza figli,Ecuador,1
9,Da 18 a 34 anni,Femmine,2,Coppia convivente senza figli,Altri paesi,24
9,Da 18 a 34 anni,Femmine,3,Coppia convivente senza figli,Altri paesi,3
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente senza figli,Altri paesi,1
9,Da 18 a 34 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Italia,101
9,Da 18 a 34 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,67
9,Da 18 a 34 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Sri Lanka,3
9,Da 18 a 34 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,3
9,Da 18 a 34 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Cina,9
9,Da 18 a 34 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Cina,19
9,Da 18 a 34 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Filippine,11
9,Da 18 a 34 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,5
9,Da 18 a 34 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,9
9,Da 18 a 34 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Ecuador,4
9,Da 18 a 34 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Ecuador,2
9,Da 18 a 34 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Perù,3
9,Da 18 a 34 anni,Femmine,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,14
9,Da 18 a 34 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,23
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Italia,101
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,36
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Sri Lanka,5
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,3
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Cina,17
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,22
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Filippine,5
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Filippine,10
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Egitto,2
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Egitto,7
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Ecuador,3
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Ecuador,3
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Perù,1
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,2
9,Da 18 a 34 anni,Femmine,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,17
9,Da 18 a 34 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,15
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Italia,193
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Italia,50
9,Da 18 a 34 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,16
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,2
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Sri Lanka,3
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Cina,72
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Cina,35
9,Da 18 a 34 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Cina,8
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Filippine,17
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Filippine,3
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Egitto,7
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Egitto,4
9,Da 18 a 34 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Egitto,5
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Ecuador,13
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Ecuador,5
9,Da 18 a 34 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Ecuador,2
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Perù,17
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Perù,3
9,Da 18 a 34 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Perù,4
9,Da 18 a 34 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Altri paesi,87
9,Da 18 a 34 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Altri paesi,23
9,Da 18 a 34 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,7
9,Da 18 a 34 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,5
9,Da 18 a 34 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,1
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Italia,143
9,Da 18 a 34 anni,Femmine,3,Altre tipologie,Italia,20
9,Da 18 a 34 anni,Femmine,4 e più,Altre tipologie,Italia,5
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Sri Lanka,2
9,Da 18 a 34 anni,Femmine,3,Altre tipologie,Sri Lanka,1
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Cina,19
9,Da 18 a 34 anni,Femmine,3,Altre tipologie,Cina,4
9,Da 18 a 34 anni,Femmine,4 e più,Altre tipologie,Cina,3
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Filippine,3
9,Da 18 a 34 anni,Femmine,4 e più,Altre tipologie,Filippine,2
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Egitto,2
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Ecuador,3
9,Da 18 a 34 anni,Femmine,3,Altre tipologie,Ecuador,1
9,Da 18 a 34 anni,Femmine,4 e più,Altre tipologie,Ecuador,1
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Perù,1
9,Da 18 a 34 anni,Femmine,3,Altre tipologie,Perù,2
9,Da 18 a 34 anni,Femmine,2,Altre tipologie,Altri paesi,29
9,Da 18 a 34 anni,Femmine,3,Altre tipologie,Altri paesi,3
9,Da 18 a 34 anni,Femmine,4 e più,Altre tipologie,Altri paesi,2
9,Da 35 a 64 anni,Maschi,1,Single,Italia,7185
9,Da 35 a 64 anni,Maschi,1,Single,Sri Lanka,265
9,Da 35 a 64 anni,Maschi,1,Single,Cina,443
9,Da 35 a 64 anni,Maschi,1,Single,Filippine,190
9,Da 35 a 64 anni,Maschi,1,Single,Egitto,1551
9,Da 35 a 64 anni,Maschi,1,Single,Ecuador,132
9,Da 35 a 64 anni,Maschi,1,Single,Perù,167
9,Da 35 a 64 anni,Maschi,1,Single,Altri paesi,1648
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Italia,2631
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Italia,76
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata senza figli,Italia,10
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Sri Lanka,27
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Sri Lanka,5
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata senza figli,Sri Lanka,1
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Cina,98
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Cina,15
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata senza figli,Cina,2
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Filippine,57
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Filippine,4
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata senza figli,Filippine,1
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Egitto,21
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Egitto,1
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Ecuador,14
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Ecuador,1
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Perù,12
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Perù,1
9,Da 35 a 64 anni,Maschi,2,Coppia sposata senza figli,Altri paesi,117
9,Da 35 a 64 anni,Maschi,3,Coppia sposata senza figli,Altri paesi,7
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata senza figli,Altri paesi,2
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Italia,658
9,Da 35 a 64 anni,Maschi,3,Coppia convivente senza figli,Italia,21
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente senza figli,Italia,6
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Sri Lanka,25
9,Da 35 a 64 anni,Maschi,3,Coppia convivente senza figli,Sri Lanka,9
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente senza figli,Sri Lanka,2
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Cina,98
9,Da 35 a 64 anni,Maschi,3,Coppia convivente senza figli,Cina,23
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente senza figli,Cina,5
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Filippine,36
9,Da 35 a 64 anni,Maschi,3,Coppia convivente senza figli,Filippine,7
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente senza figli,Filippine,5
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Egitto,12
9,Da 35 a 64 anni,Maschi,3,Coppia convivente senza figli,Egitto,3
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Ecuador,7
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Perù,11
9,Da 35 a 64 anni,Maschi,3,Coppia convivente senza figli,Perù,5
9,Da 35 a 64 anni,Maschi,2,Coppia convivente senza figli,Altri paesi,68
9,Da 35 a 64 anni,Maschi,3,Coppia convivente senza figli,Altri paesi,7
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente senza figli,Altri paesi,3
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Italia,1832
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,3409
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Sri Lanka,59
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,134
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Cina,58
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Cina,288
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Filippine,42
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,151
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Egitto,18
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,443
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Ecuador,19
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Ecuador,43
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Perù,23
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Perù,43
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,177
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,358
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Italia,1855
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,1262
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,31
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Sri Lanka,23
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Cina,127
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,142
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Filippine,65
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,56
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Egitto,12
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Egitto,19
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Ecuador,7
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Ecuador,9
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Perù,12
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Perù,7
9,Da 35 a 64 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,46
9,Da 35 a 64 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Altri paesi,45
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Italia,685
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,567
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Sri Lanka,25
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,51
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Cina,51
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,130
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Filippine,42
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Filippine,58
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Egitto,19
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Egitto,139
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Ecuador,19
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Ecuador,15
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Perù,15
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,15
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,106
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,166
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Italia,70
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,29
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Sri Lanka,1
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Sri Lanka,3
9,Da 35 a 64 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Cina,25
9,Da 35 a 64 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Cina,14
